,PLC,Huh7,name,Fold_change
EX_sphmyln18122_hs_e,,,Exchange of Sphingomyelin (D18:1/22:0),
EX_sphmyln181221_hs_e,,,Exchange of Sphingomyelin (D18:1/22:1),
EX_sphmyln18123_hs_e,,,Exchange of Sphingomyelin (D18:1/23:0),
EX_sphmyln1824_hs_e,,,Exchange of Sphingomyelin (D18:0/24:0),
EX_sphmyln1825_hs_e,,,Exchange of Sphingomyelin (D18:0/25:0),
EX_steeth_e,,,Exchange of Stearoyl Ethanolamide,
EX_subeac_e,,,Exchange of Suberic Acid,
EX_tetdeca511ac_e,,,"Exchange of Cis-5, 8-Tetradecadienoic Acid ",
EX_tetdecaeth_e,,,"Exchange of C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",
EX_thrnt_e,,,Exchange of L-Threonate,
EX_tmlys_e,,,"Exchange of N6, N6, N6-Trimethyl-L-Lysine",
EX_trideceth_e,,,Exchange of Tridecanoyl Thanolamide (C13:0),
EX_ttdcrn_e,,,Exchange of Tetradecanoyl Carnitine,
EX_txb2_e,,,Exchange of Thromboxane B2,
EX_urcan_e,,,Exchange of Urocanate,
EX_wharachd_e,,,Exchange of W-Hydroxyl Arachidonic Acid,
EX_xolest181_hs_e,,,"Exchange of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",
EX_xolest182_hs_e,,,"Exchange of 1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",
EX_xolest183_hs_e,,,"Exchange of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",
EX_xolest204_hs_e,,,"Exchange of Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5, 8, 11, 14)",
EX_xolest205_hs_e,,,"Exchange of 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5, 8, 11, 14, 17)",
EX_xolest226_hs_e,,,"Exchange of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",
FORGLUt,,,Transport of N-Formimidoyl-L-Glutamate,
GALTt,,,Transport of Galactitol,
GLYACm,,,Acetylation of Glycine,
LYSACm,,,Acetylation of Lysine,
GLYC_Rt,,,"Transport of D-Glycerate, Diffusion",
GLYC2Pte,,,Transport of Glycerol-2-Phosphate,
GLYCLTtd,,,Diffusion of Glycolate,
HC00319t1,,,"Malonate Transport, Antiport with Chloride",
HC00319t2,,,"Malonate Transport, Antiport with Bicarbonate",
HC00900t1,,,"Transport of Methylmalonate, Antiport with Sulphite",
HC00900t2,,,"Transport of Methylmalonate, Antiport with Sulphate",
HC00900t3,,,"Transport of Methylmalonate, Antiport with Thio-Sulphate",
HC00900t4,,,"Transport of Methylmalonate, Antiport with Phsophate",
HC02149td,,,"Transport of O-Propanoylcarnitine, Sodium Symport",
HEPDECETH,63.8,43.6,Formation of Heptadecanoyl Thanolamide (C17:0),1.463302752293578
HEXDECEETH,63.8,43.6,Formation of C16:1-Ethanolamide,1.463302752293578
HEXDIACATP,,,Transport of Hexadecanediocacid by FATP,
HEXDIACtd,,,Transport of Hexadecanediocacid by Diffusion,
HGENTISt,,,Transport of Homogentisate,
HMCARNt,,,Transport of Homocarnosine,
HMCRNt,,,Transport of Homocitrulline,
HPPPNte,,,"3- (3-Hydroxyphenyl)Propionate Transport via Proton Symport, Reversible into Caco 2 Cells",
HXCOAm,,,"Acyl-Coenzyme A Hydrolase, Mitochondrial",
HXCOAte,,,"Transport of Hexanoate, Cytosol",
HXCOAtx,,,"Transport of Hexanoate, Peroxisome",
HXCOAx,,,"Acylcoa Hydrolase, Peroxisome",
IND3ACt,,,Transport of Indole-3-Acetate,
LCYSTt,,,"Transport of L-Cysteate, Taurine Transport System",
LEUKTRB4WCOOHt,,,"Transport of W-Carboxy Leukotriene B4, Active Transport",
LEUKTRB4WOHt,,,"Transport of W-Hydroxyl Leukotriene B4, Active Transport",
LEUKTRB4WOHtr,,,"Transport of W-Hydroxyl Leukotriene B4, Intracellular Transport",
LNLCCRNtd,,,"Transport of Linoleyl Carnitine, Diffusion",
LPIPECOLt,,,"Transport of L-Pipecolic Acid by Sodium Symport, Extracellular",
LPIPECOLtx,,,"Transport of L-Pipecolic Acid by Sodium Symport, Intracellular",
LTHSTRLABCt,,,"Transport of Lathosterol, Energy Dependant",
LTHSTRLt,,,"Transport of Lathosterol, Diffusion",
MEV_Rt,,,Transport of (R)-Mevalonate,
MI1Pt,,,"Transport of Myo-Inositol 1-Phosphate, Proton Symport",
NACASPt,,,Transport of N-Acetyl-L-Aspartate,
NWHARGtd,,,"Transport of N- (Omega)-Hydroxyarginine, Diffusion",
OAAt,,,"Transport of Oxaloacetate, Proton Symport",
OLEETH,63.8,43.6,Formation of Oleoyl Ethanolamide,1.463302752293578
pac,,,Transport of Phenylacetate by Diffusion,
PCOLLG5HLYStd,,,"Transport of Erythro-5-Hydroxy-L-Lysinium, Diffusion",
PELINETH,63.8,43.6,Formation of Linoleoyl Ethanolamide,1.463302752293578
PENDECAETH,63.8,43.6,Formation of Pentadecanoyl Thanolamide (C15:0),1.463302752293578
PEPALM,63.8,43.6,Formation of Palmitoylethanolamide,1.463302752293578
PROSTGI2c,,,Formation of Prostaglandin I2,
PSERtr,,,"Transport of O-Phospho-L-Serine, Diffusion",
SACCRP_Lte,,,"Transport of L-Saccharopinate, Intracellular",
SACCRP_Ltm,,,"Transport of L-Saccharopinate, Extracellular",
SEBACIDtd,,,Transport of Sebacic Acid by Diffusion,
STEETH,63.8,43.6,Formation of Stearoyl Ethanolamide,1.463302752293578
SUBEACtd,,,Transport of Suberic Acid by Diffusion,
TETDECA511ACt,,,"Transport of Cis-5, 8-Tetradecadienoic Acid, Active Transport",
TETDECA511ACtd,,,"Transport of Cis-5, 8-Tetradecadienoic Acid, Diffusion",
TETDECAETH,63.8,43.6,Formation of C14:0-Ethanolamide,1.463302752293578
THRACm,,,Acetylation of Threonine,
THRNTt,,,Transport of L-Threonate by Active Transport,
TMLYStd,,,"Transport of N6, N6, N6-Trimethyl-L-Lysine, Diffusion",
TRIDECETH,63.8,43.6,Formation of C13:0-Ethanolamide,1.463302752293578
TTDCEAATP,,,Active Transport of Tetradecenoate (N-C14:1),
TXB2c,,,Formation of Thromboxane B2,
TXB2t,,,Transport of Thromboxane B2,
URCANt,,,Transport of Urocanate,
WHARACHDt,,,"Transport of W-Hydroxyl Arachidonic Acid, Active Transport",
WHARACHDtr,,,"Transport of W-Hydroxyl Arachidonic Acid, Intracellular",
ACILEm,,,Acetylation of Isoleucine,
ACILEtm,,,"Transport of Acetyl Isoleucine, Intracellular",
ACILEte,,,"Transport of Acetyl Isoleucine, Extracellular",
EX_acile_L_e,,,Exchange of Acetyl Isoleucine,
ACLEUm,,,Acetylation of Leucine,
ACLEUtm,,,"Transport of Acetyl Leucine, Intracellular",
ACLEUte,,,"Transport of Acetyl Leucine, Extracellular",
EX_acleu_L_e,,,Exchange of Acetyl Leucine,
ACHOMtm,,,"Transport of Acetyl Homoserine, Intracellular",
ACHOMte,,,"Transport of Acetyl Homoserine, Extracellular",
EX_achom_L_e,,,Exchange of Acetyl Homoserine,
PHACGLYt,,,"Transport of Phenylacetylglycine, Extracellular",
EX_phacgly_e,,,Exchange of Phenylacetylglycine,
ESTRIOLATP,,,Transport of Estriol,
EX_estriol_e,,,Exchange of Estriol,
DDCAFATP,,,Transport of Laurate by Active Transport,
EX_3hpppn_e,,,Exchange of 3- (3-Hydroxy-Phenyl)Propionate ,
EX_3moxtyr_e,,,Exchange of 3-Methoxytyramine,
EX_5aop_e,,,Exchange of 5-Amino-4-Oxopentanoate,
EX_abt_D_e,,,Exchange of D-Arabitol,
EX_acglu_e,,,Exchange of N-Acetyl-L-Glutamate,
EX_alltn_e,,,Exchange of Allantoin,
EX_CE2510_e,,,Exchange of 11-Cis-Eicosenoate,
EX_ddca_e,,,Exchange of Laurate,
EX_glyc_R_e,,,Exchange of D-Glycerate,
EX_glyc2p_e,,,Exchange of Glycerol-2-Phosphate,
EX_glyclt_e,,,Exchange of Glycolate,
EX_Lcyst_e,,,Exchnage for L-Cysteate,
EX_oaa_e,,,Exchange of Oxaloacetate,
EX_pac_e,,,Exchange of Phenylacetate,
EX_phlac_e,,,Exchange of Phenyl Lactate,
EX_pser_L_e,,,Exchange of O-Phospho-L-Serine,
EX_ttdcea_e,,,Exchange of Tetradecenoate (N-C14:1),
TTDCEAt,,,"Transport of Tetradecenoate (N-C14:1), Diffusion",
3HPPPNOHGLUCc,,,Glucuronidation of 3- (3-Hydroxyphenyl)Propionate Hydroxy Derivative,
ACHOMm,,,Acetylation of Homoserine,
HC02195c,2.1,0.29,Formation of Tauroursodeoxycholate,7.241379310344828
HC02196c,2.1,0.29,Formation of Glycoursodeoxycholate,7.241379310344828
HC02220c,0.13,48.4,Formation of Sulfochenodeoxycholate,0.0026859504132231405
7KLITCHOLc,,,Formation of 7-Ketolithocholate,
HC02194c,,,Formation of Ursodeoxycholate,
URSCHOLCOAc,,,Formation of Ursodeoxycholyl Coa,
HC02197c,0.13,48.4,Formation of Sulfoglycolithocholate,0.0026859504132231405
HC02198c,0.13,48.4,Taurolithocholic Acid 3-Sulfate,0.0026859504132231405
DCHOLESTANCOAc,,,"Activation of Bile Acid, 3A, 7A-Dihydroxycoprostanic Acid",
HC02195te,1.17,12.38,"Transport of Bile Acid, Tauroursodeoxycholate, Active Transport",0.09450726978998383
HC02196te,1.17,12.38,"Transport of Bile Acid, Glycoursodeoxycholate, Active Transport",0.09450726978998383
HC02194te,240.6204,101.26,"Transport of Bile Acid, Ursodeoxycholate, Active Transport",2.3762630851273947
HC02220te,273.4904,107.43,"Transport of Bile Acid, Sulfochenodeoxycholate, Active Transport",2.5457544447547242
XOL27OHtmc,,,"Transport of 26-Hydroxycholesterol, Intracellular",
r0202m,,,Mitochondrial Glycerol-3-Phosphate-Dehydrogenase,
DM_K_c_,,,Demand for Potassium,
BZCOAFm,,,Benzoyl Coenzyme A Formation,
BGLYFm,,,Hippurate (Benzoylglycinate) Formation,
GLYNATm,0.23716,0.25371,Glycine-N-Acetyltransferase,0.9347680422529661
PHEACGLYsec,,,Secretion of Phenylacetylglycine,
PCSF,30.18,17.52,P-Cresol Sulfate Formation from P-Cresol,1.7226027397260275
PCRESOLup,,,P-Cresol Uptake into the Liver,
PCSsec,,,Secretion of P-Cresol Sulfate ,
EX_bgly_e,,,Exchange of Hippurate (Benzoylglycinate) ,
EX_pheacgly_e,,,Exchange of Phenylacetylglycine ,
EX_bz_e,,,Benzoic Acid Exchange,
EX_pcresol_e,,,P-Cresol Exchange,
EX_pcs_e,,,Exchange of P-Cresol Sulfate ,
NORMETEt,,,Transport of L-Normetanephrine,
MEPIt,,,Transport of Metanephrine,
TREt,,,"Transport of Trehalose, Reversible",
C05300t,,,Transport of 16Alpha-Hydroxyestrone,
RETINALt,,,Transport of Retinal,
MALTTTRt,,,"Transport of Maltotetraose, Reversible",
1MNCAMt,,,Transport of 1-Methylnicotinamide,
LEULEUt,,,"Transport of Leucylleucine, Reversible",
GLYPROt,,,Transport of Glycylproline,
PROGLyt,,,Transport of Prolylglycine,
DHBPTt,,,"Transport of 6,7-Dihydrobiopterin",
THBPTt,,,"Transport of 5,6,7,8-Tetrahydrobiopterin",
EX_normete_L_e,,,Exchange of L-Normetanephrine,
EX_mepi_e,,,Exchange of Metanephrine,
EX_C05300_e,,,Exchange of 16Alpha-Hydroxyestrone,
EX_retinal_e,,,Exchange of Retinal,
EX_maltttr_e,,,Exchange of Maltotetraose,
EX_1mncam_e,,,Exchange of 1-Methylnicotinamide,
EX_progly_e,,,Exchange of L-Prolinylglycine,
EX_dhbpt_e,,,"Exchange of 6,7-Dihydrobiopterin",
EX_thbpt_e,,,"Exchange of 5,6,7,8-Tetrahydrobiopterin",
EX_adprib_e,,,Exchange of Adenosine-5'-Diphosphate-Ribose,
DM_itp_n,,,"Demand for ITP, Nuclear",
EX_alaargcys_e,,,Exchange of AlaArgCys,
EX_alaarggly_e,,,Exchange of AlaArgGly,
EX_alaasnleu_e,,,Exchange of AlaAsnLeu,
EX_alaglylys_e,,,Exchange of AlaGlyLys,
EX_alahisala_e,,,Exchange of AlaHisAla,
EX_alalysthr_e,,,Exchange of AlaLysThr,
EX_argalaala_e,,,Exchange of ArgAlaAla,
EX_argalaphe_e,,,Exchange of ArgAlaPhe,
EX_argalathr_e,,,Exchange of ArgAlaThr,
EX_argarg_e,,,Exchange of ArgArg,
EX_argarglys_e,,,Exchange of ArgArgLys,
EX_argargmet_e,,,Exchange of ArgArgMet,
EX_argcysgly_e,,,Exchange of ArgCysGly,
EX_argcysser_e,,,Exchange of ArgCysSer,
EX_arggluglu_e,,,Exchange of ArgGluGlu,
EX_argglupro_e,,,Exchange of ArgGluPro,
EX_argglygly_e,,,Exchange of ArgGlyGly,
EX_arghisthr_e,,,Exchange of ArgHisThr,
EX_argleuphe_e,,,Exchange of ArgLeuPhe,
EX_arglysasp_e,,,Exchange of ArgLysAsp,
EX_argphearg_e,,,Exchange of ArgPheArg,
EX_argpromet_e,,,Exchange of ArgProMet,
EX_argprothr_e,,,Exchange of ArgProThr,
EX_argserser_e,,,Exchange of ArgSerSer,
EX_argtyrval_e,,,Exchange of ArgtyrVal,
EX_argvalcys_e,,,Exchange of ArgValCys,
EX_argvaltrp_e,,,Exchange of ArgValTrp,
EX_asnasnarg_e,,,Exchange of AsnAsnArg,
EX_asncyscys_e,,,Exchange of AsnCysCys,
EX_asnmetpro_e,,,Exchange of AsnMetPro,
EX_asnpheasp_e,,,Exchange of AsnPheAsp,
EX_asnphecys_e,,,Exchange of AsnPheCys,
EX_asntyrgly_e,,,Exchange of AsntyrGly,
EX_asntyrphe_e,,,Exchange of AsntyrPhe,
EX_asntyrthr_e,,,Exchange of AsntyrThr,
EX_aspalaarg_e,,,Exchange of AspAlaArg,
EX_aspasnglu_e,,,Exchange of AspAsnGlu,
EX_aspglu_e,,,Exchange of AspGlu,
EX_aspglupro_e,,,Exchange of AspGluPro,
EX_aspglutrp_e,,,Exchange of AspGluTrp,
EX_asphiscys_e,,,Exchange of AspHisCys,
EX_asphispro_e,,,Exchange of AspHisPro,
EX_asplysglu_e,,,Exchange of AspLysGlu,
EX_asplyshis_e,,,Exchange of AspLysHis,
EX_aspmetasp_e,,,Exchange of AspMetAsp,
EX_aspprolys_e,,,Exchange of AspProLys,
EX_aspvalasn_e,,,Exchange of AspValAsn,
EX_cysasnmet_e,,,Exchange of CysAsnMet,
EX_cysaspphe_e,,,Exchange of CysAspPhe,
EX_cyscys_e,,,Exchange of CysCys,
EX_cysglnmet_e,,,Exchange of CysGlnMet,
EX_cysgluhis_e,,,Exchange of CysGluHis,
EX_cysglutrp_e,,,Exchange of CysGluTrp,
EX_cysleuthr_e,,,Exchange of CysLeuThr,
EX_cyssermet_e,,,Exchange of CysSerMet,
EX_cystyrasn_e,,,Exchange of CystyrAsn,
EX_glnasngln_e,,,Exchange of GlnAsnGln,
EX_glnhishis_e,,,Exchange of GlnHisHis,
EX_glnhislys_e,,,Exchange of GlnHisLys,
EX_glnlyslys_e,,,Exchange of GlnLysLys,
EX_glnlystrp_e,,,Exchange of GlnLysTrp,
EX_glnproglu_e,,,Exchange of GlnProGlu,
EX_glntrpglu_e,,,Exchange of GlnTrpGlu,
EX_glntyrleu_e,,,Exchange of GlntyrLeu,
EX_gluargleu_e,,,Exchange of GluArgLeu,
EX_gluasnleu_e,,,Exchange of GluAsnLeu,
EX_gluglu_e,,,Exchange of GluGlu,
EX_gluilelys_e,,,Exchange of GluIleLys,
EX_gluleu_e,,,Exchange of GluLeu,
EX_glumet_e,,,Exchange of GluMet,
EX_glumethis_e,,,Exchange of GluMetHis,
EX_gluthr_e,,,Exchange of GluThr,
EX_gluthrlys_e,,,Exchange of GluThrLys,
EX_glutrpala_e,,,Exchange of GluTrpAla,
EX_glyhisasn_e,,,Exchange of GlyHisAsn,
EX_glyhislys_e,,,Exchange of GlyHisLys,
EX_glylyscys_e,,,Exchange of GlyLysCys,
EX_glylysphe_e,,,Exchange of GlyLysPhe,
EX_glytyrlys_e,,,Exchange of GlytyrLys,
EX_glyvalhis_e,,,Exchange of GlyValHis,
EX_hisargcys_e,,,Exchange of HisArgCys,
EX_hisargser_e,,,Exchange of HisArgSer,
EX_hisasp_e,,,Exchange of HisAsp,
EX_hiscyscys_e,,,Exchange of HisCysCys,
EX_hisglnala_e,,,Exchange of HisGlnAla,
EX_hisglu_e,,,Exchange of HisGlu,
EX_hisglugln_e,,,Exchange of HisGluGln,
EX_hisglylys_e,,,Exchange of HisGlyLys,
EX_hishislys_e,,,Exchange of HisHisLys,
EX_hislysala_e,,,Exchange of HisLysAla,
EX_hislysglu_e,,,Exchange of HisLysGlu,
EX_hislysile_e,,,Exchange of HisLysIle,
EX_hislysthr_e,,,Exchange of HisLysThr,
EX_hislysval_e,,,Exchange of HisLysVal,
EX_hismet_e,,,Exchange of HisMet,
EX_hismetgln_e,,,Exchange of HisMetGln,
EX_hisphearg_e,,,Exchange of HisPheArg,
EX_hisprolys_e,,,Exchange of HisProLys,
EX_histrphis_e,,,Exchange of HisTrpHis,
EX_ileargile_e,,,Exchange of IleArgIle,
EX_ileasnhis_e,,,Exchange of IleAsnHis,
EX_ileasp_e,,,Exchange of IleAsp,
EX_ileglnglu_e,,,Exchange of IleGlnGlu,
EX_ileglyarg_e,,,Exchange of IleGlyArg,
EX_ileprolys_e,,,Exchange of IleProLys,
EX_ileserarg_e,,,Exchange of IleSerArg,
EX_iletrptyr_e,,,Exchange of IleTrptyr,
EX_leualaarg_e,,,Exchange of LeuAlaArg,
EX_leuasnasp_e,,,Exchange of LeuAsnAsp,
EX_leuasplys_e,,,Exchange of LeuAspLys,
EX_leuleutrp_e,,,Exchange of LeuLeuTrp,
EX_leupro_e,,,Exchange of LeuPro,
EX_leuproarg_e,,,Exchange of LeuProArg,
EX_leusertrp_e,,,Exchange of LeuSerTrp,
EX_leutrp_e,,,Exchange of LeuTrp,
EX_leutrparg_e,,,Exchange of LeuTrpArg,
EX_leutyrtyr_e,,,Exchange of Leutyrtyr,
EX_leuval_e,,,Exchange of LeuVal,
EX_lysargleu_e,,,Exchange of LysArgLeu,
EX_lyscyshis_e,,,Exchange of LysCysHis,
EX_lysglnphe_e,,,Exchange of LysGlnPhe,
EX_lysgluglu_e,,,Exchange of LysGluGlu,
EX_lyslyslys_e,,,Exchange of LysLysLys,
EX_lyspheile_e,,,Exchange of LysPheIle,
EX_lystrparg_e,,,Exchange of LysTrpArg,
EX_lystyrile_e,,,Exchange of LystyrIle,
EX_lysvalphe_e,,,Exchange of LysValPhe,
EX_lysvaltrp_e,,,Exchange of LysValTrp,
EX_metargleu_e,,,Exchange of MetArgLeu,
EX_metasntyr_e,,,Exchange of MetAsntyr,
EX_metglntyr_e,,,Exchange of MetGlntyr,
EX_metglyarg_e,,,Exchange of MetGlyArg,
EX_methislys_e,,,Exchange of MetHisLys,
EX_metmetile_e,,,Exchange of MetMetIle,
EX_metphearg_e,,,Exchange of MetPheArg,
EX_mettrpphe_e,,,Exchange of MetTrpPhe,
EX_pheasnmet_e,,,Exchange of PheAsnMet,
EX_pheasp_e,,,Exchange of PheAsp,
EX_pheglnphe_e,,,Exchange of PheGlnPhe,
EX_pheleu_e,,,Exchange of PheLeu,
EX_pheleuasp_e,,,Exchange of PheLeuAsp,
EX_pheleuhis_e,,,Exchange of PheLeuHis,
EX_phelysala_e,,,Exchange of PheLysAla,
EX_phelyspro_e,,,Exchange of PheLysPro,
EX_phephe_e,,,Exchange of PhePhe,
EX_phepheasn_e,,,Exchange of PhePheAsn,
EX_phephethr_e,,,Exchange of PhePheThr,
EX_pheproarg_e,,,Exchange of PheProArg,
EX_phesertrp_e,,,Exchange of PheSerTrp,
EX_phethrlys_e,,,Exchange of PheThrLys,
EX_phetrpleu_e,,,Exchange of PheTrpLeu,
EX_phetyr_e,,,Exchange of Phetyr,
EX_phetyrgln_e,,,Exchange of PhetyrGln,
EX_phetyrlys_e,,,Exchange of PhetyrLys,
EX_proargasp_e,,,Exchange of ProArgAsp,
EX_proargcys_e,,,Exchange of ProArgCys,
EX_proasncys_e,,,Exchange of ProAsnCys,
EX_procys_e,,,Exchange of ProCys,
EX_proglnpro_e,,,Exchange of ProGlnPro,
EX_proglulys_e,,,Exchange of ProGluLys,
EX_prohis_e,,,Exchange of ProHis,
EX_prohistyr_e,,,Exchange of ProHistyr,
EX_proleuarg_e,,,Exchange of ProLeuArg,
EX_prolyspro_e,,,Exchange of ProLysPro,
EX_prophe_e,,,Exchange of ProPhe,
EX_proproarg_e,,,Exchange of ProProArg,
EX_propropro_e,,,Exchange of ProProPro,
EX_protrplys_e,,,Exchange of ProTrpLys,
EX_protrpthr_e,,,Exchange of ProTrpThr,
EX_provalgln_e,,,Exchange of ProValGln,
EX_serargala_e,,,Exchange of SerArgAla,
EX_serargtrp_e,,,Exchange of SerArgTrp,
EX_sercysarg_e,,,Exchange of SerCysArg,
EX_serglyglu_e,,,Exchange of SerGlyGlu,
EX_serlyshis_e,,,Exchange of SerLysHis,
EX_serphelys_e,,,Exchange of SerPheLys,
EX_sertrphis_e,,,Exchange of SerTrpHis,
EX_thrargtyr_e,,,Exchange of ThrArgtyr,
EX_thrasntyr_e,,,Exchange of ThrAsntyr,
EX_thrglnglu_e,,,Exchange of ThrGlnGlu,
EX_thrglntyr_e,,,Exchange of ThrGlntyr,
EX_thrhishis_e,,,Exchange of ThrHisHis,
EX_thrilearg_e,,,Exchange of ThrIleArg,
EX_thrmetarg_e,,,Exchange of ThrMetArg,
EX_thrphearg_e,,,Exchange of ThrPheArg,
EX_thrserarg_e,,,Exchange of ThrSerArg,
EX_thrthrarg_e,,,Exchange of ThrThrArg,
EX_thrtyrmet_e,,,Exchange of ThrtyrMet,
EX_trpalapro_e,,,Exchange of TrpAlaPro,
EX_trpargala_e,,,Exchange of TrpArgAla,
EX_trpaspasp_e,,,Exchange of TrpAspAsp,
EX_trpglngln_e,,,Exchange of TrpGlnGln,
EX_trpglugly_e,,,Exchange of TrpGluGly,
EX_trpgluleu_e,,,Exchange of TrpGluLeu,
EX_trpglupro_e,,,Exchange of TrpGluPro,
EX_trpglutyr_e,,,Exchange of TrpGlutyr,
EX_trpglyleu_e,,,Exchange of TrpGlyLeu,
EX_trpglyphe_e,,,Exchange of TrpGlyPhe,
EX_trpglyval_e,,,Exchange of TrpGlyVal,
EX_trphismet_e,,,Exchange of TrpHisMet,
EX_trpilelys_e,,,Exchange of TrpIleLys,
EX_trpiletrp_e,,,Exchange of TrpIleTrp,
EX_trpleuval_e,,,Exchange of TrpLeuVal,
EX_trplys_e,,,Exchange of TrpLys,
EX_trpmetarg_e,,,Exchange of TrpMetArg,
EX_trpmetval_e,,,Exchange of TrpMetVal,
EX_trpphe_e,,,Exchange of TrpPhe,
EX_trpprogly_e,,,Exchange of TrpProGly,
EX_trpproleu_e,,,Exchange of TrpProLeu,
EX_trpproval_e,,,Exchange of TrpProVal,
EX_trpsertyr_e,,,Exchange of TrpSertyr,
EX_trpthrglu_e,,,Exchange of TrpThrGlu,
EX_trpthrile_e,,,Exchange of TrpThrIle,
EX_trpthrtyr_e,,,Exchange of TrpThrtyr,
EX_trptyrgln_e,,,Exchange of TrptyrGln,
EX_trptyrtyr_e,,,Exchange of Trptyrtyr,
EX_trpvalasp_e,,,Exchange of TrpValAsp,
EX_tyrala_e,,,Exchange of TyrAla,
EX_tyralaphe_e,,,Exchange of TyrAlaPhe,
EX_tyrargglu_e,,,Exchange of TyrArgGlu,
EX_tyrargser_e,,,Exchange of TyrArgSer,
EX_tyrasparg_e,,,Exchange of TyrAspArg,
EX_tyrcysgly_e,,,Exchange of TyrCysGly,
EX_tyrcysthr_e,,,Exchange of TyrCysThr,
EX_tyrglu_e,,,Exchange of TyrGlu,
EX_tyrleuarg_e,,,Exchange of TyrLeuArg,
EX_tyrphetyr_e,,,Exchange of TyrPhetyr,
EX_tyrthr_e,,,Exchange of TyrThr,
EX_tyrtrpphe_e,,,Exchange of TyrTrpPhe,
EX_tyrtyr_e,,,Exchange of Tyrtyr,
EX_tyrvalmet_e,,,Exchange of TyrValMet,
EX_valarggly_e,,,Exchange of ValArgGly,
EX_valhisasn_e,,,Exchange of ValHisAsn,
EX_valleuphe_e,,,Exchange of ValLeuPhe,
EX_vallystyr_e,,,Exchange of ValLystyr,
EX_valphearg_e,,,Exchange of ValPheArg,
EX_valprotrp_e,,,Exchange of ValProTrp,
EX_valserarg_e,,,Exchange of ValSerArg,
EX_valtrpphe_e,,,Exchange of ValTrpPhe,
EX_valtrpval_e,,,Exchange of ValTrpVal,
EX_valval_e,,,Exchange of ValVal,
EX_trpglyasp_e,,,Exchange of TrpGlyAsp,
ALAARGCYSt,11.98,2.23,"Transport of AlaArgCys, Extracellular",5.37219730941704
ALAARGGLYt,11.98,2.23,"Transport of AlaArgGly, Extracellular",5.37219730941704
ALAASNLEUt,11.98,2.23,"Transport of AlaAsnLeu, Extracellular",5.37219730941704
ALAGLYLYSt,11.98,2.23,"Transport of AlaGlyLys, Extracellular",5.37219730941704
ALAHISALAt,11.98,2.23,"Transport of AlaHisAla, Extracellular",5.37219730941704
ALALYSTHRt,11.98,2.23,"Transport of AlaLysThr, Extracellular",5.37219730941704
ARGALAALAt,11.98,2.23,"Transport of ArgAlaAla, Extracellular",5.37219730941704
ARGALAPHEt,11.98,2.23,"Transport of ArgAlaPhe, Extracellular",5.37219730941704
ARGALATHRt,11.98,2.23,"Transport of ArgAlaThr, Extracellular",5.37219730941704
ARGARGt,11.98,2.23,"Transport of ArgArg, Extracellular",5.37219730941704
ARGARGLYSt,11.98,2.23,"Transport of ArgArgLys, Extracellular",5.37219730941704
ARGARGMETt,11.98,2.23,"Transport of ArgArgMet, Extracellular",5.37219730941704
ARGCYSGLYt,11.98,2.23,"Transport of ArgCysGly, Extracellular",5.37219730941704
ARGCYSSERt,11.98,2.23,"Transport of ArgCysSer, Extracellular",5.37219730941704
ARGGLUGLUt,11.98,2.23,"Transport of ArgGluGlu, Extracellular",5.37219730941704
ARGGLUPROt,11.98,2.23,"Transport of ArgGluPro, Extracellular",5.37219730941704
ARGGLYGLYt,11.98,2.23,"Transport of ArgGlyGly, Extracellular",5.37219730941704
ARGHISTHRt,11.98,2.23,"Transport of ArgHisThr, Extracellular",5.37219730941704
ARGLEUPHEt,11.98,2.23,"Transport of ArgLeuPhe, Extracellular",5.37219730941704
ARGLYSASPt,11.98,2.23,"Transport of ArgLysAsp, Extracellular",5.37219730941704
ARGPHEARGt,11.98,2.23,"Transport of ArgPheArg, Extracellular",5.37219730941704
ARGPROMETt,11.98,2.23,"Transport of ArgProMet, Extracellular",5.37219730941704
ARGPROTHRt,11.98,2.23,"Transport of ArgProThr, Extracellular",5.37219730941704
ARGSERSERt,11.98,2.23,"Transport of ArgSerSer, Extracellular",5.37219730941704
ARGTYRVALt,11.98,2.23,"Transport of ArgtyrVal, Extracellular",5.37219730941704
ARGVALCYSt,11.98,2.23,"Transport of ArgValCys, Extracellular",5.37219730941704
ARGVALTRPt,11.98,2.23,"Transport of ArgValTrp, Extracellular",5.37219730941704
ASNASNARGt,11.98,2.23,"Transport of AsnAsnArg, Extracellular",5.37219730941704
ASNCYSCYSt,11.98,2.23,"Transport of AsnCysCys, Extracellular",5.37219730941704
ASNMETPROt,11.98,2.23,"Transport of AsnMetPro, Extracellular",5.37219730941704
ASNPHEASPt,11.98,2.23,"Transport of AsnPheAsp, Extracellular",5.37219730941704
ASNPHECYSt,11.98,2.23,"Transport of AsnPheCys, Extracellular",5.37219730941704
